1.02006165567656,8.86350462263124e-05,0.000665376002720827,0.000564774334854461,0.00138986374954663,237873.090502702,331.895751788005,0.524274817161046,0.0559516437296027,0.872192811374014,2.09999921928749,0.0590156976127717,0.914614629890624,2.16776039014607,0.0272117554476957,0.466963028048608,1.00016818041088,0.0548945804473511,0.856661953582679,2.10194784455377,0.000218203311475523,0.000209622229224796,0.000195644424642289,0.000202433755870199,0.000222067958284533,0.000444624277995638,0.000282079906040782,0.000300972048548236,0.000832852758449169,0.000152593984429035,0.000367356275151774,0.000339781959432507,0.000296801860559119,0.000206883696435172,0.000460912835259638,0.00036307774376457,0.000409711023209817,0.000390949860325282,0.000324002889313948,0.000213374784153239,0.000212879286366787,0.000212444529104294,0.000211169961492327,1.77500618922947,1.77522093441284,1.77736391304446,1.77635132098343,1.77606365284173,1.77356637903002,2.6756082209772,2.67792371569442,2.69821033959058,1.29665557961591,3.91467801225444,3.89940356811364,4.57250306353198,3.65713777975588,4.1961832349577,4.35798434725191,5.11574613257265,4.81907087145195,5.09342109835606,2.96448444311984,2.92213910302645,2.83877793744186,2.82096922635924,0.999392254447322,0.999571780578105,0.999561263490135,0.999326237803997,0.999171910748098,0.999514498466988,0.999416002993549,0.999180615264771,0.999315996178487,0.999155490623158,1.00105284283141,0.999924409085121,0.999281700426574,0.999832789045724,0.999345869652996,0.999358155585523,0.999546960105211,0.999911187727696,0.999218742395494,0.999185611617872,0.999631807180341,0.999606009287799,0.999749075217098,0.999511267796537,0.999416451455445,0.999182143112288,0.999438274817806,0.999323683213005,0.999176058142411,0.999206892058895,0.99932493705947,0.999278529052262,0.999475576063851,0.998919346135831,0.999162449110397,0.99905245523289,0.999010264828241,0.99905720618174,0.999068396512462,0.999180024697672,0.999067580641469,0.999084941188163,0.999400080853214,0.999389464760336,0.999450132443123,0.999463781801038,2.06742316007998e-07,1.31294624616193e-06,1.25746815496463e-06,1.22295224807294e-06,1.31661219319381e-06,1.61388519309869e-06,2.1209617100153e-06,2.93360559031509e-06,8.98769565385078e-06,1.20767847628864e-05,1.44903775978686e-05,1.56628930875047e-05,1.36759446441821e-05,1.02513402326146e-05,9.60407811302148e-06,1.18189222659484e-05,1.64115483262677e-05,2.67313651766554e-07,6.55196548778249e-07,7.80731158709918e-07,8.42319459333732e-07,8.2064010940135e-07,8.01146777302199e-07,8.8470797938058e-07,1.12540001779443e-06,1.61952728932105e-06,2.4675436610585e-06,8.66671368114619e-06,9.44958509242871e-06,8.90355065758182e-06,7.26674729112848e-06,6.64297920415225e-06,5.61838443078242e-06,5.80518880148975e-06,6.70322649091252e-06,1.01752078845421e-05,1.04716015085672e-07,1.16839406273741e-07,1.476626923667e-07,2.00375478226618e-07,2.81434848289473e-07,4.12420077416191e-07,6.50575747569979e-07,1.01650021001973e-06,1.47217077001965e-06,1.84400092645637e-06,1.88946982977911e-06,1.7275078456088e-06,1.70143737820084e-06,1.66226229916636e-06,1.77782377412294e-06,2.25858936305781e-06,3.10098997299499e-07,3.10298394598891e-07,3.26984582829245e-07,3.59714467148203e-07,4.10100002791352e-07,4.83685329185848e-07,5.82388446047798e-07,7.24875764868353e-07,9.18691966409472e-07,1.22079126462374e-06,1.68662931723761e-06,2.42323388443982e-06,3.76074616697298e-06,5.99479875539536e-06,9.52382593841587e-06,1.47080369231375e-05,2.1132382710294e-05,2.67313640880426e-05,3.5937281860151e-05,4.99896767713256e-05,5.33608791070695e-05,4.53639132313428e-07,5.16995227595253e-07,5.80672600910374e-07,6.24715510116549e-07,6.44385027436725e-07,6.59637287206685e-07,6.91207677432341e-07,8.24267854735481e-07,1.09927720283012e-06,1.60186385062825e-06,2.48882112746238e-06,3.74845921467151e-06,5.36256238698171e-06,6.99455798918207e-06,8.59249720837419e-06,9.92359508180726e-06,9.56164968261629e-06,9.26959820463793e-06,1.03865617075615e-05,1.13630071405492e-05,2.60095719796847e-07,2.2928917479086e-07,2.32828361938322e-07,2.64337169742851e-07,3.30876602988755e-07,4.56632539872899e-07,7.05424547198517e-07,1.19860972820158e-06,2.27630909117228e-06,4.6288522668765e-06,9.71087741382486e-06,1.97057347928532e-05,3.93261848313903e-05,7.48226956416067e-05,0.000124207278563108,0.000166768229953017,2.97472778738305e-07,2.89074652469142e-07,3.22910321049879e-07,4.04740777842383e-07,5.61604257734227e-07,8.63844633440079e-07,1.4606068114597e-06,2.64999570544579e-06,5.31422910618955e-06,1.23064928509482e-05,2.94803863144393e-05,5.43514741946628e-07,4.4057985800516e-07,4.09142869955626e-07,4.26151291805749e-07,5.10919314653923e-07,7.14214471457154e-07,1.15964873298534e-06,2.08272831360051e-06,4.00707968643391e-06,8.425277454618e-06,1.72538303743902e-05,3.29942994540854e-05,3.7132653320274e-07,3.11986911282136e-07,2.84249211260031e-07,2.86519865475546e-07,3.25696304871533e-07,4.15070033652479e-07,5.92829438278063e-07,9.65024165421802e-07,1.77756506690897e-06,3.45081957430831e-06,7.11493491208397e-06,4.67527122911454e-07,4.32135782248683e-07,4.65154852065208e-07,5.31637879544729e-07,6.24292815123549e-07,7.55619232768815e-07,9.49807134235506e-07,1.16678907489695e-06,1.4338727780456e-06,1.71447677338743e-06,1.94470947541495e-06,2.15857153071616e-06,2.37851484090293e-06,2.53830078995342e-06,3.0356086461748e-06,4.18506875011656e-06,5.77790521122994e-06,1.4871049116922e-08,1.40488303272549e-08,1.57433895896144e-08,1.85136178260081e-08,2.19370381735035e-08,2.84153828373665e-08,3.50062035821916e-08,3.00748510826044e-09,3.39710594204395e-09,4.01417168697559e-09,5.6008159871662e-09,7.93522106506552e-09,1.10725787941168e-08,1.45456842336855e-08,1.98076977298947e-08,2.8666247219812e-08,1.92520911975267e-09,1.92387691532107e-09,1.9563891293288e-09,1.93622032055161e-09,1.90402713973581e-09,1.91804616775359e-09,1.91669302444524e-09,1.93646236841918e-09,1.92495946996711e-09,1.90317333883455e-09,1.95002813329815e-09,1.83270995767277e-09,1.94088536923236e-09,1.92167173103e-09,1.91941974835038e-09,1.93189419347083e-09,1.55006029309354e-09,1.53335551141851e-09,1.53229640868515e-09,1.5427209822467e-09,1.55295121159545e-09,1.53315748392437e-09,1.54148275571782e-09,1.53762896145479e-09,1.52507883669679e-09,1.5510616320246e-09,1.53515590324951e-09,1.54456656928347e-09,1.53772202301673e-09,1.53760047930863e-09,1.52964638461749e-09,1.52852148730527e-09,1.54279584167055e-09,1.5256577434008e-09,1.55538722484487e-09,1.54575124295014e-09,1.53801029271392e-09,1.54006290078735e-09,1.53295339022183e-09,1.51459170352082e-09,1.76589958946894e-09,1.77910108237284e-09,1.76390950497338e-09,1.77284507296793e-09,1.76762240328559e-09,1.76668540093021e-09,1.76403651378268e-09,1.75428309218316e-09,1.75690612990429e-09,1.77585986230919e-09,1.77350844641731e-09,1.74716128718755e-09,1.77180644566507e-09,1.74531395015968e-09,1.75097691866147e-09,1.76342331301612e-09,1.78114056155053e-09,1.76882592610839e-09,1.76158564499693e-09,1.77861754802055e-09,1.79098470450669e-09,1.78169591010682e-09,1.71326014415627e-09,1.83615948172936e-09,1.82688344171057e-09,1.8087967967952e-09,1.83097537555455e-09,1.83854046580976e-09,1.8246932431666e-09,1.84015592903549e-09,1.86052111236262e-09,1.82511202543839e-09,1.81954796259128e-09,1.83376336978008e-09,1.82653914868787e-09,1.83055492904766e-09,1.79893244481486e-09,1.85301306693232e-09,1.87313851840425e-09,1.82390039495294e-09,1.85735198183278e-09,1.80604253938102e-09,1.84824070317577e-09,1.81981678314635e-09,1.82537887248533e-09,2.15203060517672e-09,2.14767733735952e-09,2.14983215559934e-09,2.15446116063588e-09,2.15294719961716e-09,2.16235258766217e-09,2.13802879129021e-09,2.15365519013298e-09,2.20753882304107e-09,2.14112257361126e-09,2.14420929883826e-09,2.14802632184774e-09,2.16270775722107e-09,2.10608177989104e-09,2.11993022214432e-09,2.19185873818892e-09,2.13984028019655e-09,2.15275089234299e-09,2.02965061184949e-09,2.02445758739592e-09,2.03862036551133e-09,2.00564202431501e-09,1.99826471939649e-09,2.06440385666123e-09,2.04224704207147e-09,2.03015273747487e-09,2.02103596195056e-09,1.98244534231993e-09,2.03834916901406e-09,2.00029198094734e-09,2.03078263315988e-09,2.02947132859864e-09,2.03052728414513e-09,2.04239668347834e-09,2.03783029827113e-09,2.02984858478267e-09,2.12802713016415e-09,2.13395804212997e-09,2.14426886200568e-09,2.1595464502867e-09,2.16514688699285e-09,2.15835601622216e-09,2.14683417527203e-09,2.13616813139449e-09,2.08826059806519e-09,2.17323413311316e-09,2.06831203424053e-09,2.19021122298728e-09,2.14015458818775e-09,2.14824289923432e-09,2.1351582133031e-09,2.17702271043829e-09,2.15475586199339e-09,2.09928576203716e-09,2.11092555852621e-09,2.19993525442552e-09,2.13325456884073e-09,2.13224411436297e-09,2.16069645505267e-09,4.33276237797034e-09,5.11454274862628e-09,6.42231877100359e-09,8.48154158954833e-09,1.24869510188646e-08,2.02980507260471e-08,3.56519795016732e-08,6.45542504323192e-08,1.19397130039344e-07,3.99818742543848e-09,4.05809654121622e-09,4.15163537591462e-09,4.4755049279411e-09,4.81699244231263e-09,6.43965762772072e-09,9.11911615492473e-09,1.35423683623237e-08,2.01001694121803e-08,2.90518586760977e-08,4.68128058511439e-09,5.46036978960055e-09,5.6368082918447e-09,6.33122535390165e-09,6.82757316434277e-09,8.39089600989778e-09,1.03391067543581e-08,1.37432740545789e-08,3.58237391388344e-09,2.62240029022203e-09,2.83536022795076e-09,3.09735423062211e-09,3.2947826645237e-09,4.44037040009334e-09,6.21713524348529e-09,9.5842137266248e-09,1.51822240870333e-08,-0.208095791757275,-0.257102809413249,-0.25672430031735,-0.260793253405463,-0.251818875963407,-0.241951903426962,-0.219864389187291,-0.201395222814976,-0.169839182978962,-0.168057713179678,-0.169475233813774,-0.163732857626986,-0.149460646797485,-0.135419985183343,-0.132536304978169,-0.119963418008315,-0.129738633374045,-0.143175031605431,-0.213753833003355,-0.233639194719306,-0.24233031161082,-0.247832382233466,-0.235109065190157,-0.227380761570631,-0.211660023293572,-0.194890189915475,-0.181700309441038,-0.204638885428692,-0.199250009452533,-0.18464162876704,-0.163463145127887,-0.143025197569127,-0.132593566789176,-0.125291808429298,-0.126376343813282,-0.131925178990908,-0.285626661298244,-0.271583644046362,-0.257564953624995,-0.232511051812258,-0.205781491074921,-0.176898864021129,-0.155382053886298,-0.125232349511659,-0.102424572005814,-0.0855141361934252,-0.0712273625223334,-0.0630742557133046,-0.0616964930494069,-0.0646307174746823,-0.0758476837122493,-0.0972901629250092,-0.287512985831353,-0.28885870217605,-0.296819738340366,-0.299306104330872,-0.297241011923163,-0.298218150948749,-0.288490605778708,-0.279280906413737,-0.269909671668823,-0.248741032514743,-0.222586477438463,-0.185479444028081,-0.145401637807826,-0.102169557849531,-0.0664071177377627,-0.0204468070719112,0.0200363120329155,0.059146684739739,0.098702358180476,0.115971913114309,0.0483780630660107,-0.294286041328872,-0.301964612123928,-0.308797036344559,-0.306378862956643,-0.304346135658687,-0.291046842435221,-0.277314847679251,-0.265330766671345,-0.248027383929121,-0.232541564948277,-0.210428062021074,-0.188086496791136,-0.161586964215735,-0.145631905608948,-0.127380985644689,-0.111686425017977,-0.0958079598463632,-0.0874017228460504,-0.0795325589305737,-0.0887377212024121,-0.331104775009758,-0.318734328637525,-0.304438660365486,-0.288535287722963,-0.270215777354831,-0.247289339370056,-0.218410544578451,-0.177100126267961,-0.123220849149613,-0.0676011758285581,-0.0207272361766626,0.0215793179346458,0.0759600344510887,0.150421059263165,0.211619384885886,0.291864521135599,-0.320457572239797,-0.303379429662861,-0.286858386261756,-0.267946953918319,-0.247151547702999,-0.218941358661136,-0.179953672599602,-0.128883739886669,-0.0696122759805204,-0.00728539069442509,0.0612680122838985,-0.334599465146356,-0.334757341071704,-0.31653029507081,-0.298640295598833,-0.279348790118866,-0.254201960679844,-0.219339978741643,-0.173200613815908,-0.121925171465574,-0.0650001677998601,-0.0259836684904594,-0.00583144723591867,-0.339509457707339,-0.327994280722517,-0.31120485872061,-0.289371365063668,-0.271691925032636,-0.248755944395703,-0.22618152089694,-0.200517236923257,-0.151497086510058,-0.0986493565905597,-0.0400932043905305,-0.29819132954589,-0.322078641873743,-0.324897375541748,-0.322209235405061,-0.324237141562382,-0.311773625079791,-0.303825368785017,-0.290165287430626,-0.272329424657155,-0.248531508052082,-0.222279626235645,-0.192855722163075,-0.160191352724084,-0.143386542126068,-0.124299657973499,-0.112500671202836,-0.110849546255736,-0.297606188354071,-0.296345350665528,-0.293486961565051,-0.272697082375027,-0.258373364067701,-0.237932595252991,-0.208274535537806,-0.286696332699199,-0.277845134983044,-0.273949367041421,-0.266849717993266,-0.254555869520694,-0.247721286205258,-0.233085934294543,-0.21357027616341,-0.187577516403962,-0.22163602554012,-0.310261092017241,-0.299229454250479,-0.298481338167467,-0.296005159250062,-0.293861840097623,-0.286518335165439,-0.281783107939569,-0.268612025275218,-0.267866229935303,-0.254503577136041,-0.225544083414519,-0.221178074773817,-0.213579416186229,-0.201108585716344,-0.198782004178949,-0.212280420199032,-0.247689132914332,-0.293256942305042,-0.301972830233657,-0.302639488624325,-0.302497848619878,-0.296738435466362,-0.300378615023166,-0.302938728372934,-0.289459079437126,-0.29263249175423,-0.277525939703012,-0.268394454875065,-0.260014084455849,-0.252270799085188,-0.247925213833042,-0.246981200580968,-0.241823263199652,-0.240107578027154,-0.238454444452431,-0.23244388818105,-0.22588163086184,-0.222862370041819,-0.213117914413284,-0.236293930005141,-0.319322574772068,-0.312262471242264,-0.317053252142636,-0.296562651244977,-0.30124232885418,-0.29546679658227,-0.300850225501805,-0.30227065173412,-0.291166069819324,-0.29395051340741,-0.277921374400579,-0.291224436614163,-0.284136975491688,-0.281763696943307,-0.273588222341045,-0.2674324170607,-0.256234280754556,-0.264643725576104,-0.254079012114295,-0.242863659453054,-0.22869727819992,-0.221586267212498,-0.295599235266907,-0.294609511978942,-0.289347976036256,-0.290688456784769,-0.279422494649814,-0.28493089179545,-0.274704428440553,-0.281746086032759,-0.273106732559731,-0.270088875867802,-0.25998321940801,-0.256708876005627,-0.253962446603628,-0.251666205799036,-0.245695173722931,-0.231384465771918,-0.233665299184649,-0.223038660760209,-0.211878634041599,-0.192963383104173,-0.187682626554638,-0.180276628198893,-0.294857329755321,-0.318602719498185,-0.33132303797452,-0.317442753532837,-0.327503895764434,-0.315929039253459,-0.321321731740581,-0.314518713544371,-0.316105280174135,-0.309146513895251,-0.298044514574841,-0.298030888999469,-0.289721019893511,-0.281396037924651,-0.273394853494197,-0.265364194151603,-0.255679197059556,-0.247631488944189,-0.282676686254337,-0.305554781730286,-0.322149889753588,-0.311033100996083,-0.305421369617389,-0.299576711902836,-0.297288188658011,-0.293123770640883,-0.284061157343481,-0.277886803781216,-0.27126220759298,-0.259951450643618,-0.252328324064439,-0.246564144240664,-0.229121050502387,-0.217598622298022,-0.202905759032834,-0.189453610887604,-0.265633476844208,-0.277099156832328,-0.297880285335831,-0.30085817268709,-0.311354892429247,-0.31377434525466,-0.306610214320776,-0.287931362453619,-0.283949585487126,-0.286443643679894,-0.267647482737048,-0.274875372083064,-0.258383935963062,-0.26398700061756,-0.254202144626425,-0.247200032301505,-0.232895798412773,-0.226801916913202,-0.22006718239509,-0.203460131431509,-0.181048077041047,-0.167087600595944,-0.154761149621109,-0.263634122438259,-0.2569260509222,-0.241522211037584,-0.222667210793826,-0.189770446237006,-0.14935990741705,-0.114958456576987,-0.0720317136502211,-0.0315016466011461,-0.31022683858054,-0.300877439036377,-0.285423418842993,-0.278961327502577,-0.265781248826829,-0.25767274496661,-0.246318032611714,-0.243652683115165,-0.238079415841695,-0.222981624358185,-0.287815920787319,-0.275399459327075,-0.275853632056109,-0.269684100148086,-0.259100598651233,-0.248696866454613,-0.232466416341289,-0.210818698165777,-0.333342850588168,-0.315083395156736,-0.311752567629889,-0.303749170041433,-0.287792717746423,-0.272344525247035,-0.24828105404139,-0.21895052177133,-0.184154049838571,2676.42939905796
